"Variety","Subgroup","Family","ISO Code","Glottolog ID","AIATSIS Code","StdLangID","StdLanguageName","OriginalForm","PhonemicisedIPA","Std_Gloss","Author","OriginalGloss","OriginalPofSpeech","Latitude","Longitude","Reconstruction_Form","Reconstruction_Level","Reconstruction_Gloss","Reconstruction_Notes"
"Yuwaalayaay","Central NSW",,,,,"4",,"dhuuyaal","t̪uːjaːl",,"Ash, A. and Lissarrague, A. and Giacon, J","right","Adj",,,"*thuruya:l","","right",""
"Yuwaalayaay","Central NSW",,,,,"4",,"guliirr","kuliːr",,"Ash, A. and Lissarrague, A. and Giacon, J","husband","N",,,"*kuli:rr","","husband",""
"Yuwaalayaay","Central NSW",,,,,"4",,"guliirr","kuliːr",,"Ash, A. and Lissarrague, A. and Giacon, J","wife","N",,,"*guliirr","","wife",""
"Yuwaalayaay","Central NSW",,,,,"4",,"mandarray","mantaraj",,"Ash, A. and Lissarrague, A. and Giacon, J","mouse","N",,,,,,
"Yuwaalayaay","Central NSW",,,,,"4",,"waal, maayrr","waːl",,"Ash, A. and Lissarrague, A. and Giacon, J","no, not","Part",,,,,,
"Yuwaalayaay","Central NSW",,,,,"4",,"buluuy","puluːj",,"Ash, A. and Lissarrague, A. and Giacon, J","night","N",,,"*pulu:y","","night",""
"Yuwaalayaay","Central NSW",,,,,"4",,"mubalyaal","mupaʎaːl",,"Ash, A. and Lissarrague, A. and Giacon, J","pregnant","Adj",,,"*mupalya:l","","pregnant",""
"Yuwaalayaay","Central NSW",,,,,"4",,"yuluwirri","juluwiri",,"Ash, A. and Lissarrague, A. and Giacon, J","rainbow","N",,,"*yuluwirri","","rainbow",""
"Yuwaalayaay","Central NSW",,,,,"4",,"dhigayaa","t̪ikajaː",,"Ash, A. and Lissarrague, A. and Giacon, J","bird","N",,,"*dhigayaa","","",""
"Yuwaalayaay","Central NSW",,,,,"4",,"gaarrimay, walaay","kaːrimaj",,"Ash, A. and Lissarrague, A. and Giacon, J","camp","N",,,,,,
"Yuwaalayaay","Central NSW",,,,,"4",,"bungun","puŋun",,"Ash, A. and Lissarrague, A. and Giacon, J","wing","N",,,"*bungun","","wing",""
"Yuwaalayaay","Central NSW",,,,,"4",,"gubi-y","kupij",,"Ash, A. and Lissarrague, A. and Giacon, J","swim","Vi",,,,,,
"Yuwaalayaay","Central NSW",,,,,"4",,"yilama-li","jilamali",,"Ash, A. and Lissarrague, A. and Giacon, J","cook","V",,,"*yilama-li","","cook",""
"Yuwaalayaay","Central NSW",,,,,"4",,"winanga-y","winaŋaj",,"Ash, A. and Lissarrague, A. and Giacon, J","think","V",,,,,,
"Yuwaalayaay","Central NSW",,,,,"4",,"gama-li","kamali",,"Ash, A. and Lissarrague, A. and Giacon, J","break","Vi",,,"*kama-li","","break",""
"Yuwaalayaay","Central NSW",,,,,"4",,"maamii, yinarragalaa","maːmiː",,"Ash, A. and Lissarrague, A. and Giacon, J","old woman","N",,,,,,
"Yuwaalayaay","Central NSW",,,,,"4",,"warra-y","waraj",,"Ash, A. and Lissarrague, A. and Giacon, J","stand up","Vi",,,"*warra-y","","swell up",""
"Yuwaalayaay","Central NSW",,,,,"4",,"bin.guwi","pinkuwi",,"Ash, A. and Lissarrague, A. and Giacon, J","coolamon","N",,,"*pin.kuwi","","coolamon",""
"Yuwaalayaay","Central NSW",,,,,"4",,"baburr, dhina","papur",,"Ash, A. and Lissarrague, A. and Giacon, J","foot","N",,,,,,
"Ngamini","Karnic",,,,,"562",,"daku","taku",,"Breen, Gavan","sandhill","N",,,,,,
"Ngamini","Karnic",,,,,"562",,"rdaku","ʈaku",,"Breen, Gavan","sandhill","N",,,,,,
"Ngamini","Karnic",,,,,"562",,"darla","taɭa",,"Breen, Gavan","skin","N",,,,,,
"Ngamini","Karnic",,,,,"562",,"darlakani","taɭakani",,"Breen, Gavan","(can) swim (??)","Vi",,,,,,
"Ngamini","Karnic",,,,,"562",,"damana","tamana",,"Breen, Gavan","cutting","Vt",,,,,,
"Ngamini","Karnic",,,,,"562",,"rdama","ʈama",,"Breen, Gavan","to cut","Vt",,,,,,
"Ngamini","Karnic",,,,,"562",,"[r]dama[r]damarla","[ɹ]tama[ɹ]tamaɭa",,"Breen, Gavan","skinning","Adj",,,,,,
"Ngamini","Karnic",,,,,"562",,"dandibila","tantipila",,"Breen, Gavan","brown snake","N",,,,,,
"Ngamini","Karnic",,,,,"562",,"dangadangana","taŋataŋana",,"Breen, Gavan","chasing, hunting","Vt",,,,,,
"Ngamini","Karnic",,,,,"562",,"dapani","tapani",,"Breen, Gavan","sick","Adj",,,,,,
"Ngamini","Karnic",,,,,"562",,"dapa","tapa",,"Breen, Gavan","sore","Adj",,,,,,
"Ngamini","Karnic",,,,,"562",,"dapa[r]nda wawayi","tapa[ɹ]nta wawaji",,"Breen, Gavan","was sick","V",,,,,,
"Ngamini","Karnic",,,,,"562",,"dapipayi","tapipaji",,"Breen, Gavan","falls","Vi",,,"*tampi-","","",""
"Ngamini","Karnic",,,,,"562",,"dityi","tici",,"Breen, Gavan","sun, day","N",,,,,,
"Ngamini","Karnic",,,,,"562",,"didyidalra","ticitalɾa",,"Breen, Gavan","star","N",,,,,,
"Ngamini","Karnic",,,,,"562",,"didyidaldara","ticitaltaɾa",,"Breen, Gavan","star","N",,,,,,
"Ngamini","Karnic",,,,,"562",,"diyana","tijana",,"Breen, Gavan","hitting (by throwing)","V",,,,,,
"Ngamini","Karnic",,,,,"562",,"dirliwa","tiɭiwa",,"Breen, Gavan","east","N",,,,,,
"Ngamini","Karnic",,,,,"562",,"dinamaRa","tinamaɹa",,"Breen, Gavan","frog","N",,,,,,
"Ngamini","Karnic",,,,,"562",,"dinggipa","tiŋkipa",,"Breen, Gavan","drying","Adj",,,,,,
"Ngamini","Karnic",,,,,"562",,"duriyi","tuɾiji",,"Breen, Gavan","falls","Vi",,,,,,
"Ngamini","Karnic",,,,,"562",,"dakala","takala",,"Breen, Gavan","to make (a boomerang)","V",,,,,,
"Ngamini","Karnic",,,,,"562",,"dariyimu","taɾijimu",,"Breen, Gavan","cooking (comp)","V",,,,,,
"Ngamini","Karnic",,,,,"562",,"dimbiri","timpiɾi",,"Breen, Gavan","rib","N",,,,,,
"Ngamini","Karnic",,,,,"562",,"andakaRa","antakaɹa",,"Breen, Gavan","west","N",,,,,,
"Ngamini","Karnic",,,,,"562",,"yakuta","jakuta",,"Breen, Gavan","bag","N",,,"*yakutha","","",""
"Ngamini","Karnic",,,,,"562",,"yanrayi","janɾaji",,"Breen, Gavan","cries","V",,,,,,
"Ngamini","Karnic",,,,,"562",,"yapa","japa",,"Breen, Gavan","wild","Adj",,,,,,
"Ngamini","Karnic",,,,,"562",,"yarki","jaɹki",,"Breen, Gavan","burns","V",,,,,,
"Ngamini","Karnic",,,,,"562",,"yata","jata",,"Breen, Gavan","talk, say, speak, bark","V",,,,,,
"Ngamini","Karnic",,,,,"562",,"yatayi","jataji",,"Breen, Gavan","tell","V",,,,,,
"Ngamini","Karnic",,,,,"562",,"yatayatana","jatajatana",,"Breen, Gavan","talking","V",,,,,,
"Ngamini","Karnic",,,,,"562",,"ina","ina",,"Breen, Gavan","you (acc)","Pro",,,,,,
"Ngamini","Karnic",,,,,"562",,"yinana","jinana",,"Breen, Gavan","you (acc)","Pro",,,,,,
"Ngamini","Karnic",,,,,"562",,"inanha","inan̪a",,"Breen, Gavan","you (acc)","Pro",,,,,,
"Ngamini","Karnic",,,,,"562",,"ini","ini",,"Breen, Gavan","you (subj intr)","Pro",,,,,,
"Ngamini","Karnic",,,,,"562",,"yinka","jinka",,"Breen, Gavan","string, rope, cotton","N",,,,,,
"Ngamini","Karnic",,,,,"562",,"yakapa","jakapa",,"Breen, Gavan","to ask","V",,,,,,
"Ngamini","Karnic",,,,,"562",,"ya","ja",,"Breen, Gavan","and","conj",,,,,,
"Ngamini","Karnic",,,,,"562",,"yurdunanmayi","cuʈunanmaci",,"Breen, Gavan","come","Vi",,,,,,
"Ngamini","Karnic",,,,,"562",,"yuRku","juɹku",,"Breen, Gavan","throat","N",,,,,,
"Ngamini","Karnic",,,,,"562",,"yuRuna","juɹuna",,"Breen, Gavan","you pl (acc)","Pro",,,,,,
"Ngamini","Karnic",,,,,"562",,"yuRuwaRa","juɹuwaɹa",,"Breen, Gavan","you pl","Pro",,,,,,
"Ngamini","Karnic",,,,,"562",,"yuta","juta",,"Breen, Gavan","tucker","N",,,,,,
"Ngamini","Karnic",,,,,"562",,"yuRipa","juɹipa",,"Breen, Gavan","rope","N",,,,,,
"Ngamini","Karnic",,,,,"562",,"kayakaya","kajakaja",,"Breen, Gavan","(mother's mother?)","N",,,,,,
"Ngamini","Karnic",,,,,"562",,"kaku","kaku",,"Breen, Gavan","older sister","N",,,,,,
"Ngamini","Karnic",,,,,"562",,"kalapatyayi","kalapacaji",,"Breen, Gavan","is sick","V",,,,,,
"Ngamini","Karnic",,,,,"562",,"kalpali","kalpali",,"Breen, Gavan","alive","Adj",,,,,,
"Ngamini","Karnic",,,,,"562",,"kalpa","kalpa",,"Breen, Gavan","alive","Adj",,,,,,
"Ngamini","Karnic",,,,,"562",,"kami","kami",,"Breen, Gavan","father's mother","N",,,"*kami","","mothers mother",""
"Ngamini","Karnic",,,,,"562",,"kami","kami",,"Breen, Gavan","cousin","N",,,"*kami","","mothers mother",""
"Ngamini","Karnic",,,,,"562",,"kandi","kanti",,"Breen, Gavan","father's father","N",,,,,,
"Ngamini","Karnic",,,,,"562",,"kanku","kanku",,"Breen, Gavan","little boy","N",,,,,,
"Ngamini","Karnic",,,,,"562",,"kankuwanku","kankuwanku",,"Breen, Gavan","little boy","N",,,,,,
"Ngamini","Karnic",,,,,"562",,"kankungga","kankuŋka",,"Breen, Gavan","little boy (gen)","N",,,,,,
"Ngamini","Karnic",,,,,"562",,"kanta","kanta",,"Breen, Gavan","grass","N",,,,,,
"Ngamini","Karnic",,,,,"562",,"kanytyarra","kaɲcara",,"Breen, Gavan","good (at something)","",,,,,,
"Ngamini","Karnic",,,,,"562",,"karna","kaɳa",,"Breen, Gavan","man","N",,,,,,
"Ngamini","Karnic",,,,,"562",,"kanga","kaŋa",,"Breen, Gavan","sweat","N",,,,,,
"Ngamini","Karnic",,,,,"562",,"kadimara","katimaɾa",,"Breen, Gavan","brother-in-law","N",,,,,,
"Ngamini","Karnic",,,,,"562",,"kalanguru","kalaŋuɾu",,"Breen, Gavan","carpet snake","N",,,,,,
"Ngamini","Karnic",,,,,"562",,"kalkatyarri","kalkacari",,"Breen, Gavan","to sit down","Vi",,,,,,
"Ngamini","Karnic",,,,,"562",,"karlipilipili","kaɭipilipili",,"Breen, Gavan","butterfly","N",,,,,,
"Ngamini","Karnic",,,,,"562",,"kamadrra","kamatra",,"Breen, Gavan","son","N",,,,,,
"Ngamini","Karnic",,,,,"562",,"kanyini","kaɲini",,"Breen, Gavan","mother's mother","N",,,"*kanyini","Karnic","mother's mother",""
"Ngamini","Karnic",,,,,"562",,"kapara","kapaɾa",,"Breen, Gavan","root","N",,,,,,
"Ngamini","Karnic",,,,,"562",,"kaparla","kapaɭa",,"Breen, Gavan","root","N",,,,,,
"Ngamini","Karnic",,,,,"562",,"kapura","kapuɾa",,"Breen, Gavan","armpit","N",,,,,,
"Ngamini","Karnic",,,,,"562",,"kaRakaRa","kaɹakaɹa",,"Breen, Gavan","near, close","Adv",,,,,,
"Ngamini","Karnic",,,,,"562",,"karatyina","kaɾacina",,"Breen, Gavan","turning","V",,,,,,
"Ngamini","Karnic",,,,,"562",,"karawaRa","kaɾawaɹa",,"Breen, Gavan","eaglehawk","N",,,,,,
"Ngamini","Karnic",,,,,"562",,"kaRi","kaɹi",,"Breen, Gavan","today","Adv",,,,,,
"Ngamini","Karnic",,,,,"562",,"kaRilinga","kaɹiliŋa",,"Breen, Gavan","now (?)","Adv",,,,,,
"Ngamini","Karnic",,,,,"562",,"katiya","katija",,"Breen, Gavan","climb!","V",,,,,,
"Ngamini","Karnic",,,,,"562",,"kawalka","kawalka",,"Breen, Gavan","crow","N",,,,,,
"Ngamini","Karnic",,,,,"562",,"kidni","kitni",,"Breen, Gavan","penis","N",,,,,,
"Ngamini","Karnic",,,,,"562",,"kira","kiɾa",,"Breen, Gavan","boomerang","N",,,,,,
"Ngamini","Karnic",,,,,"562",,"kariyawu","kaɾijawu",,"Breen, Gavan","see","V",,,,,,
"Ngamini","Karnic",,,,,"562",,"karkatyarina","kaɹkacaɾina",,"Breen, Gavan","waiting","V",,,,,,
"Ngamini","Karnic",,,,,"562",,"kinytya","kiɲca",,"Breen, Gavan","laugh!","V",,,,,,
"Ngamini","Karnic",,,,,"562",,"kirrawaRawakini","kirawaɹawakini",,"Breen, Gavan","black duck","N",,,,,,
"Ngamini","Karnic",,,,,"562",,"kRipa","kɹipa",,"Breen, Gavan","cold","Adj",,,,,,
"Ngamini","Karnic",,,,,"562",,"kRipanu","kɹipanu",,"Breen, Gavan","is cold","Vi",,,,,,
"Ngamini","Karnic",,,,,"562",,"rdunka","ʈunka",,"Breen, Gavan","to climb (?)","V",,,,,,
"Mpakwithi","Paman",,,,,"625",,"gaw","gaw",,"Terry Crowley","that, there","D",,,"*ñangku","","that",""
"Ngalakan","Rembarrnga-Ngalakgan",,,,,"568",,"bala-jaku","bala-caku",,"Morphy, Frances","left-handed","adj",,,"*caku","","left hand",""
"Yidiny","Paman",,,,,"40",,"jaguy","cakuj",,"Dixon, R.M.W","left hand","N",,,"*caku","","left hand",""
"WNgathan","Paman",,,,,"136",,"thak","t̪ak",,"Sutton, Peter","left-handed","adj",,,"*caku","","left hand",""
"Adnyamathanha","Thura-Yura",,,,,"1251",,"wandi","wanti",,"McEntee, John and McKenzie, Pearl","to camp, lie down","Vi",,,"*wanti","","fall",""
"Muruwari","Muruwaric",,,,,"603",,"wantañ","wantaɲ",,"Lynette Oates","when","Adv",,,"*wantu","","where",""
"WNgathan","Paman",,,,,"136",,"want-","want-",,"Sutton, Peter","where, how","Adv",,,"*wantu","","where",""
"Kalkatungu","Kalkatungic",,,,,"866",,"warnka","waɳka",,"Blake, Barry","maggot","N",,,"*warnka","","caterpillar",""
"Adnyamathanha","Thura-Yura",,,,,"1251",,"wardni","waʈni",,"McEntee, John and McKenzie, Pearl","to fall down","Vi",,,"*warni","","fall",""
"Biri","Maric",,,,,"1168",,"wangal","waŋal",,"Terrell, Angela","boomerang","N",,,"*wangal","Maric","boomerang",""
"Margany","Maric",,,,,"703",,"wangal","waŋal",,"Breen, J.G.","boomerang","N",,,"*wangal","Maric","boomerang",""
"Gugu-Badhun","Maric",,,,,"978",,"wangal","waŋal",,"Sutton, Peter","boomerang","N",,,"*wangal","Maric","boomerang",""
"Dhuwal","Yolŋu",,,,,"1093",,"wanggañ7","waŋgaɲʔ",,"Heath, Jeffrey","one","Num",,,"*wangka-","","one","Ngalakgan etc probably loan.wangkany vs wangkarra?"
"Warndarrang","Marran",,,,,"189",,"wanggiñ","waŋgiɲ",,"Heath, Jeffrey","one","Num",,,"*wangka-","","one","Ngalakgan etc probably loan.wangkany vs wangkarra?"
"Muruwari","Muruwaric",,,,,"603",,"thirran","t̪iran",,"Lynette Oates","black cockatoo","N",,,"*thirrarn.tV","","red-tailed black cockatoo",""
"Adnyamathanha","Thura-Yura",,,,,"1251",,"wangga","waŋka",,"McEntee, John and McKenzie, Pearl","to speak, talk","V",,,"*waŋka","Pama-Nyungan","speak",""
"Pitta-Pitta","Karnic",,,,,"411",,"wanka","wanka",,"Blake, Barry","sing","V",,,"*waŋka","Pama-Nyungan","speak",""
"Djapu","Yolŋu",,,,,"304",,"wanga-","waŋa-",,"Morphy, Frances","talk (intr), speak to (tr)","V",,,"*waŋka","Pama-Nyungan","speak",""
"pNgayarda","Ngayarta",,,,,"381",,"*wangka-","waŋka-",,"Geoffrey O'Grady","(talk, speak)","V",,,"*waŋka","Pama-Nyungan","speak",""
"Dhuwal","Yolŋu",,,,,"1093",,"wanga-","waŋa-",,"Heath, Jeffrey","speak, talk (intr), speak to (tr)","V",,,"*waŋka","Pama-Nyungan","speak",""
"Ritharrngu","Yolŋu",,,,,"337",,"wanga-","waŋa-",,"Heath, Jeffrey","speak, talk (intr), speak to (tr)","V",,,"*waŋka","Pama-Nyungan","speak",""
"pKanyara","Kanyara-Mantharta",,,,,"1540",,"*wangka-","waŋka-",,"Peter Austin","(talk, speak)","V",,,"*waŋka","Pama-Nyungan","speak",""
"Ngamini","Karnic",,,,,"562",,"wangka-","waŋka-",,"Peter Austin","sing","V",,,"*waŋka","Pama-Nyungan","speak",""
"Yarluyandi","Karnic",,,,,"48",,"wangka-","waŋka-",,"Peter Austin","sing","V",,,"*waŋka","Pama-Nyungan","speak",""
"pKarnic","Karnic",,,,,"1539",,"*wangka-","waŋka-",,"Peter Austin","(sing)","V",,,"*waŋka","Pama-Nyungan","speak",""
"Kuyani","Thura-Yura",,,,,"768",,"wangka-","waŋka-",,"Jane Simpson and Luise Hercus","to speak","V",,,"*waŋka","Pama-Nyungan","speak",""
"Nukunu","Thura-Yura",,,,,"480",,"wangkaca","waŋkaca",,"Jane Simpson and Luise Hercus","to speak","V",,,"*waŋka","Pama-Nyungan","speak",""
"pMantharta","Kanyara-Mantharta",,,,,"1538",,"*wangka-","waŋka-",,"Peter Austin","to speak","V",,,"*waŋka","Pama-Nyungan","speak",""
"Margany","Maric",,,,,"703",,"wanhdhardi","wan̪t̪aʈi",,"Breen, J.G.","how","Adv",,,"*wañca","Pama-Nyungan","where",""
"Muruwari","Muruwaric",,,,,"603",,"wanhthu","wan̪t̪u",,"Lynette Oates","when","Adv",,,"*wañca","Pama-Nyungan","where",""
"Djapu","Yolŋu",,,,,"304",,"wanha","wan̪a",,"Morphy, Frances","where","Adv",,,"*wañca","Pama-Nyungan","where",""
"Yidiny","Paman",,,,,"40",,"wañja:","waɲcaː",,"Dixon, R.M.W","where","Adv",,,"*wañca","Pama-Nyungan","where",""
"Adnyamathanha","Thura-Yura",,,,,"1251",,"wanha","wan̪a",,"McEntee, John and McKenzie, Pearl","where","Adv",,,"*wañca","Pama-Nyungan","where",""
"pKanyara","Kanyara-Mantharta",,,,,"1540",,"*wanhtha","wan̪t̪a",,"Peter Austin","where","Adv",,,"*wañca","Pama-Nyungan","where",""
"pMantharta","Kanyara-Mantharta",,,,,"1538",,"*wanhtha","wan̪t̪a",,"Peter Austin","where","Adv",,,"*wañca","Pama-Nyungan","where",""
"Flinders Island","Paman",,,,,"1044",,"anhdhal","an̪d̪al",,"Sutton, Peter","where","Adv",,,"*wañca","Pama-Nyungan","where",""
"Gugu-Badhun","Maric",,,,,"978",,"wandha","want̪a",,"Sutton, Peter","where","Adv",,,"*wañca","Pama-Nyungan","where",""
"Dyirbal","Dyirbalic",,,,,"1050",,"wuñja(-) ~ wuñji-","wuɲca",,"R M W Dixon","where","Adv",,,"*wañca","Pama-Nyungan","where",""
"pNgayarda","Ngayarta",,,,,"381",,"*wanhtha","wan̪t̪a",,"Geoffrey O'Grady","where","Adv",,,"*wañca","Pama-Nyungan","where",""
"Mpakwithi","Paman",,,,,"625",,"ji:","ɟiː",,"Terry Crowley","fall","Vi",,,"*wañca","","fall",""
"Margany","Maric",,,,,"703",,"wanhdhu","wan̪t̪u",,"Breen, J.G.","who","Pro",,,"*wañcu","","who",""
"Yidiny","Paman",,,,,"40",,"waña","waɲa",,"Dixon, R.M.W","what","Pro",,,"*wañu","","who",""
"Yidiny","Paman",,,,,"40",,"wañi","waɲi",,"Dixon, R.M.W","who","Pro",,,"*wañu","","who",""
"Flinders Island","Paman",,,,,"1044",,"adhul","ad̪ul",,"Sutton, Peter","who","Pro",,,"*wañu","","who",""
"Gugu-Badhun","Maric",,,,,"978",,"wanhu","wan̪u",,"Sutton, Peter","who","Pro",,,"*wañu","","who",""
"Atampaya","Paman",,,,,"1216",,"wanhu","wan̪u",,"Terry Crowley","other, different","",,,"*wañu","","who",""
"pNorthern Thura-Yura","Thura-Yura",,,,,"376",,"*wapu","wapu",,"Jane Simpson and Luise Hercus","all","Num",,,"*wapu","","some",""
"WNgathan","Paman",,,,,"136",,"we:7v-","weːʔə-",,"Sutton, Peter","dig (e grave)","V",,,"*wari1","","dig",""
"pNgayarda","Ngayarta",,,,,"381",,"*cirricirri","ciriciri",,"Geoffrey O'Grady","willy wagtail","N",,,"*cirricirri","","willy wagtail",""
"Flinders Island","Paman",,,,,"1044",,"wa(:)rrawi","wa(ː)rawi",,"Sutton, Peter","bad","Adj",,,"*warra","","bad",""
"pMantharta","Kanyara-Mantharta",,,,,"1538",,"*warri","wari",,"Peter Austin","bad","Adj",,,"*warra","","bad",""
"Kok-Nar","Paman",,,,,"836",,"warrv(ng)","warv(ŋ)",,"Sutton, Peter","bad","Adj",,,"*warra","","bad",""
"WNgathan","Paman",,,,,"136",,"way","waj",,"Sutton, Peter","bad","Adj",,,"*warra","","bad",""
"pNgayarda","Ngayarta",,,,,"381",,"warrapa","warapa",,"Geoffrey O'Grady","grass","N",,,"*warrapa","","grass",""
"pNgayarda","Ngayarta",,,,,"381",,"warrka.ri","warkaɹi",,"Geoffrey O'Grady","head hair","N",,,"*warrka","","grass",""
"pKanyara","Kanyara-Mantharta",,,,,"1540",,"*warrkari","warkaɹi",,"Peter Austin","grass","N",,,"*warrka","","grass",""
"Mpakwithi","Paman",,,,,"625",,"we","we",,"Terry Crowley","owl","N",,,"*ciwa","","barn owl",""
"Biri","Maric",,,,,"1168",,"dhiwa","t̪iwa",,"Terrell, Angela","mopoke","N",,,"*ciwa","","barn owl",""
"Pitta-Pitta","Karnic",,,,,"411",,"thiwa","t̪iwa",,"Blake, Barry","owl","N",,,"*ciwa","","barn owl",""
"Mpakwithi","Paman",,,,,"625",,"tawa","tawa",,"Terry Crowley","road","N",,,"*watapa","","river",""
"pCK","Karnic",,,,,"1545",,"*warta","waʈa",,"Peter Austin","tree","N",,,"*warta","","tree",""
"Adnyamathanha","Thura-Yura",,,,,"1251",,"wayi","waji",,"McEntee, John and McKenzie, Pearl","fear","N",,,"*wayi","","frightened",""
"Biri","Maric",,,,,"1168",,"wadhan","wat̪an",,"Terrell, Angela","crow","N",,,"*wa:ca","","crow (sp?)",""
"WNgathan","Paman",,,,,"136",,"wa:th","waːt̪",,"Sutton, Peter","crow","N",,,"*wa:ca","","crow (sp?)",""
"Flinders Island","Paman",,,,,"1044",,"wa:tha","waːt̪a",,"Sutton, Peter","crow","N",,,"*wa:ca","","crow (sp?)",""
"Gugu-Badhun","Maric",,,,,"978",,"wadhagan","wat̪akan",,"Sutton, Peter","crow","N",,,"*wa:ca","","crow (sp?)",""
"Atampaya","Paman",,,,,"1216",,"waδu","waδu",,"Terry Crowley","armpit, corner","N",,,"*wa:cu","","armpit",""
"Angkamuthi","Paman",,,,,"1232",,"waδu","waδu",,"Terry Crowley","armpit, corner","N",,,"*wa:cu","","armpit",""
"Yadhaykenu","Paman",,,,,"70",,"waδu","waδu",,"Terry Crowley","armpit, corner","N",,,"*wa:cu","","armpit",""
"Muruwari","Muruwaric",,,,,"603",,"wakan","wakan",,"Lynette Oates","crow","N",,,"*wa:ka","","crow (sp?)",""
"Kalkatungu","Kalkatungic",,,,,"866",,"wakan","wakan",,"Blake, Barry","crow—black","N",,,"*wa:ka","","crow (sp?)",""
"Margany","Maric",,,,,"703",,"wakarn","wakaɳ",,"Breen, J.G.","crow","N",,,"*wa:ka","","crow (sp?)",""
"pCNSW","Central NSW",,,,,"1544",,"*wa:ga:n","waːgaːn",,"Peter Austin","crow (sp?)","",,,"*wa:ka","","crow (sp?)",""
"pNgayarda","Ngayarta",,,,,"381",,"*warlpa","waɭpa",,"Geoffrey O'Grady","(wind)","N",,,"*wa:rlpa","","wind",""
"Ritharrngu","Yolŋu",,,,,"337",,"wara, warali","waɹa",,"Heath, Jeffrey","who","Pro",,,"*wa:ri","","who",""
"Pitta-Pitta","Karnic",,,,,"411",,"wara","waɾa",,"Blake, Barry","who","Pro",,,"*wa:ri","","who",""
"Wangkumarra (Garlali)","Karnic",,,,,"208",,"wara-","waɹa-",,"M A McDonald and S A Wurm","who","Pro",,,"*wa:ri","","who",""
"pKarnic","Karnic",,,,,"1539",,"*wara","waɹa",,"Peter Austin","who","Pro",,,"*wa:ri","","who",""
"WNgathan","Paman",,,,,"136",,"we:7iy","weːʔij",,"Sutton, Peter","who (Plural)","",,,"*wa:ri","","who",""
"Angkamuthi","Paman",,,,,"1232",,"a:rri","aːri",,"Terry Crowley","who","Pro",,,"*wa:ri","","who",""
"Yadhaykenu","Paman",,,,,"70",,"a:rri","aːri",,"Terry Crowley","who","Pro",,,"*wa:ri","","who",""
"Ngamini","Karnic",,,,,"562",,"wara","waɾa",,"Peter Austin","who","Pro",,,"*wa:ri","","who",""
"Yarluyandi","Karnic",,,,,"48",,"wara","waɹa",,"Peter Austin","who","Pro",,,"*wa:ri","","who",""
"Yandruwandha","Karnic",,,,,"61",,"wara","waɹa",,"Peter Austin","who","Pro",,,"*wa:ri","","who",""
"Yawarrawarrka","Karnic",,,,,"45",,"wara","waɹa",,"Peter Austin","who","Pro",,,"*wa:ri","","who",""
"Kalkatungu","Kalkatungic",,,,,"866",,"arraka-","araka-",,"Blake, Barry","where","Adv",,,"*wa:rri","","where",""
"WNgathan","Paman",,,,,"136",,"winvnh","winən̪",,"Sutton, Peter","afraid, frightened","Adj",,,"*wini","","frightened",""
"Woiwurrung","Kulin",,,,,"108",,"iñdha(rru)","iɲt̪a(ru)",,"Blake, Barry","where","Adv",,,"*wiñca","","where",""
"Pitta-Pitta","Karnic",,,,,"411",,"winhtha","win̪t̪a",,"Blake, Barry","where","Adv",,,"*wiñca","","where",""
"Wangkumarra (Garlali)","Karnic",,,,,"208",,"dhithi","d̪it̪i",,"M A McDonald and S A Wurm","dog","N",,,"*cucu","","dog",""
"Atampaya","Paman",,,,,"1216",,"wipa","wipa",,"Terry Crowley","penis","N",,,"*wipa","","penis",""
"WNgathan","Paman",,,,,"136",,"wi:ykv-","wiːjkə-",,"Sutton, Peter","speak, talk, say","",,,"*wirrka","","play, dance",""
"pCNSW","Central NSW",,,,,"1544",,"*wi:ñ","wiːɲ",,"Peter Austin","fire","N",,,"*wi:","","fire",""
"Buwandik","Kulin",,,,,"1148",,"wi(ñ)","wi(ɲ)",,"Blake, Barry","fire","N",,,"*wi:","","fire",""
"Muruwari","Muruwaric",,,,,"603",,"wi:","wiː",,"Lynette Oates","fire","N",,,"*wi:","","fire",""
"Wangkumarra (Garlali)","Karnic",,,,,"208",,"wiyi","wiji",,"M A McDonald and S A Wurm","fire","N",,,"*wi:","","fire",""
"Djapu","Yolŋu",,,,,"304",,"wirrkthu-","wirkt̪u-",,"Morphy, Frances","scratch","N",,,"*wi:rrngka","","scratch, scrape",""
"Muruwari","Muruwaric",,,,,"603",,"wirru-","wiru-",,"Lynette Oates","to scratch","N",,,"*wi:rrngka","","scratch, scrape",""
"Biri","Maric",,,,,"1168",,"wuni(nda)","wuni(nta)",,"Terrell, Angela","give","V",,,"*wu","","give",""
"Buwandik","Kulin",,,,,"1148",,"wuwa","wuwa",,"Blake, Barry","give","V",,,"*wu","","give",""
"pGamilaraay-Yuwaalaraay","Central NSW",,,,,"1541",,"*wu:-","wuː",,"Peter Austin","give","V",,,"*wu","","give",""
"Flinders Island","Paman",,,,,"1044",,"othi:-","ot̪iː",,"Sutton, Peter","to give","V",,,"*wu","","give",""
"Angkamuthi","Paman",,,,,"1232",,"u-","u-",,"Terry Crowley","give","V",,,"*wu","","give",""
